wavelength;fosc;id;method;name
380.0;0.222580121;2;wPBEPP86_solv;"monascorubramine"
321.3;0.005349762;3;wPBEPP86_solv;"monascorubramine"
310.1;0.071776722;4;wPBEPP86_solv;"monascorubramine"
286.9;0.752143017;5;wPBEPP86_solv;"monascorubramine"
420.5;0.327749343;1;wB97XD4_TDA;"monascorubramine"
335.5;0.792893958;2;wB97XD4_TDA;"monascorubramine"
325.1;0.012414977;3;wB97XD4_TDA;"monascorubramine"
312.8;0.003633843;4;wB97XD4_TDA;"monascorubramine"
246.0;0.261059790;5;wB97XD4_TDA;"monascorubramine"
415.3;0.644999080;1;wB97XD4_TDA_solv;"monascorubramine"
316.6;0.469802782;2;wB97XD4_TDA_solv;"monascorubramine"
294.8;0.005908116;3;wB97XD4_TDA_solv;"monascorubramine"
286.7;0.005351260;4;wB97XD4_TDA_solv;"monascorubramine"
255.7;0.941487063;5;wB97XD4_TDA_solv;"monascorubramine"
443.4;0.607750705;1;PBE0_solv;"monascorubrin"
378.4;0.498737799;2;PBE0_solv;"monascorubrin"
361.0;0.013617201;3;PBE0_solv;"monascorubrin"
325.5;0.014092983;4;PBE0_solv;"monascorubrin"
306.6;0.268090687;5;PBE0_solv;"monascorubrin"
406.2;1.026385550;1;wB97XD4_solv;"monascorubrin"
310.7;0.202173238;2;wB97XD4_solv;"monascorubrin"
300.9;0.001499622;3;wB97XD4_solv;"monascorubrin"
292.9;0.005960138;4;wB97XD4_solv;"monascorubrin"
260.3;0.456781568;5;wB97XD4_solv;"monascorubrin"
436.4;0.283472707;1;PBE0;"monascorubrin"
411.5;0.001335570;2;PBE0;"monascorubrin"
371.7;0.621315340;3;PBE0;"monascorubrin"
348.8;0.049043708;4;PBE0;"monascorubrin"
325.4;0.017017428;5;PBE0;"monascorubrin"
381.6;0.805143068;1;wB97XD4;"monascorubrin"
325.9;0.001711078;2;wB97XD4;"monascorubrin"
317.1;0.284405381;3;wB97XD4;"monascorubrin"
309.0;0.003311885;4;wB97XD4;"monascorubrin"
253.0;0.058912556;5;wB97XD4;"monascorubrin"
421.5;0.728056017;1;B2PLYP;"monascorubrin"
376.8;0.285023163;2;B2PLYP;"monascorubrin"
396.6;0.003392877;3;B2PLYP;"monascorubrin"
341.5;0.004407205;4;B2PLYP;"monascorubrin"
282.7;0.314404534;5;B2PLYP;"monascorubrin"
447.6;0.959867157;1;B2PLYP_solv;"monascorubrin"
379.8;0.179613641;2;B2PLYP_solv;"monascorubrin"
347.8;0.003380806;3;B2PLYP_solv;"monascorubrin"
322.8;0.007717695;4;B2PLYP_solv;"monascorubrin"
299.6;0.310142986;5;B2PLYP_solv;"monascorubrin"
403.9;0.903665696;1;PBEQIHD;"monascorubrin"
348.8;0.181901484;2;PBEQIHD;"monascorubrin"
355.3;0.004748888;3;PBEQIHD;"monascorubrin"
327.7;0.002856142;4;PBEQIHD;"monascorubrin"
258.2;0.400964975;5;PBEQIHD;"monascorubrin"
444.6;1.042173875;1;PBEQIHD_solv;"monascorubrin"
346.5;0.121225101;2;PBEQIHD_solv;"monascorubrin"
317.9;0.002379913;3;PBEQIHD_solv;"monascorubrin"
314.7;0.007214308;4;PBEQIHD_solv;"monascorubrin"
283.3;0.383490665;5;PBEQIHD_solv;"monascorubrin"
397.2;0.594854393;1;BMK;"monascorubrin"
345.3;0.006264792;2;BMK;"monascorubrin"
341.8;0.458341127;3;BMK;"monascorubrin"
317.1;0.011499173;4;BMK;"monascorubrin"
275.1;0.036249463;5;BMK;"monascorubrin"
413.1;0.928536110;1;BMK_solv;"monascorubrin"
339.1;0.292270671;2;BMK_solv;"monascorubrin"
313.0;0.005280994;3;BMK_solv;"monascorubrin"
299.1;0.006388141;4;BMK_solv;"monascorubrin"
280.1;0.321388096;5;BMK_solv;"monascorubrin"
412.6;0.471483074;1;CAMB3LYP;"monascorubrin"
368.2;0.000069302;2;CAMB3LYP;"monascorubrin"
355.6;0.528247761;3;CAMB3LYP;"monascorubrin"
328.6;0.012596509;4;CAMB3LYP;"monascorubrin"
292.7;0.031290694;5;CAMB3LYP;"monascorubrin"
428.3;0.816493468;1;CAMB3LYP_solv;"monascorubrin"
355.8;0.343524593;2;CAMB3LYP_solv;"monascorubrin"
330.3;0.005393139;3;CAMB3LYP_solv;"monascorubrin"
309.3;0.006808558;4;CAMB3LYP_solv;"monascorubrin"
286.5;0.324466864;5;CAMB3LYP_solv;"monascorubrin"
396.7;0.658849231;1;M062X;"monascorubrin"
348.5;0.000461429;2;M062X;"monascorubrin"
338.6;0.348335487;3;M062X;"monascorubrin"
330.0;0.031432396;4;M062X;"monascorubrin"
270.4;0.049262878;5;M062X;"monascorubrin"
420.0;0.944974698;1;M062X_solv;"monascorubrin"
334.7;0.236707732;2;M062X_solv;"monascorubrin"
320.5;0.005410299;3;M062X_solv;"monascorubrin"
311.8;0.003560204;4;M062X_solv;"monascorubrin"
276.9;0.355419106;5;M062X_solv;"monascorubrin"
417.5;0.910999694;1;wPBEPP86;"monascorubrin"
351.9;0.140876053;2;wPBEPP86;"monascorubrin"
350.4;0.009364309;3;wPBEPP86;"monascorubrin"
336.7;0.001421301;4;wPBEPP86;"monascorubrin"
257.4;0.437492521;5;wPBEPP86;"monascorubrin"
465.6;1.011428827;1;wPBEPP86_solv;"monascorubrin"
347.5;0.094984450;2;wPBEPP86_solv;"monascorubrin"
318.6;0.002536734;3;wPBEPP86_solv;"monascorubrin"
320.4;0.006479804;4;wPBEPP86_solv;"monascorubrin"
283.3;0.432115659;5;wPBEPP86_solv;"monascorubrin"
361.7;0.858354438;1;wB97XD4_TDA;"monascorubrin"
323.6;0.003093991;2;wB97XD4_TDA;"monascorubrin"
307.2;0.364822498;3;wB97XD4_TDA;"monascorubrin"
306.1;0.159342992;4;wB97XD4_TDA;"monascorubrin"
251.3;0.070437052;5;wB97XD4_TDA;"monascorubrin"
386.9;1.126377292;1;wB97XD4_TDA_solv;"monascorubrin"
304.0;0.294879985;2;wB97XD4_TDA_solv;"monascorubrin"
298.8;0.000788767;3;wB97XD4_TDA_solv;"monascorubrin"
290.5;0.008245209;4;wB97XD4_TDA_solv;"monascorubrin"
252.2;0.477661402;5;wB97XD4_TDA_solv;"monascorubrin"
349.0;0.023179910;1;PBE0_solv;"monascusazaphilone_A"
344.4;0.633103122;2;PBE0_solv;"monascusazaphilone_A"
289.6;0.355912292;3;PBE0_solv;"monascusazaphilone_A"
281.2;0.111311001;4;PBE0_solv;"monascusazaphilone_A"
247.9;0.005475865;5;PBE0_solv;"monascusazaphilone_A"
321.5;0.902544607;1;wB97XD4_solv;"monascusazaphilone_A"
298.4;0.003779042;2;wB97XD4_solv;"monascusazaphilone_A"
258.8;0.022455490;3;wB97XD4_solv;"monascusazaphilone_A"
244.2;0.443158877;4;wB97XD4_solv;"monascusazaphilone_A"
198.0;0.514105055;5;wB97XD4_solv;"monascusazaphilone_A"
394.0;0.000468457;1;PBE0;"monascusazaphilone_A"
344.2;0.314835431;2;PBE0;"monascusazaphilone_A"
293.8;0.289558218;3;PBE0;"monascusazaphilone_A"
270.8;0.007186227;4;PBE0;"monascusazaphilone_A"
265.5;0.365813737;5;PBE0;"monascusazaphilone_A"
326.6;0.002182475;1;wB97XD4;"monascusazaphilone_A"
307.5;0.654054937;2;wB97XD4;"monascusazaphilone_A"
267.0;0.078674597;3;wB97XD4;"monascusazaphilone_A"
233.0;0.486910608;4;wB97XD4;"monascusazaphilone_A"
197.8;0.003408003;5;wB97XD4;"monascusazaphilone_A"
387.2;0.004127517;1;B2PLYP;"monascusazaphilone_A"
335.9;0.611174072;2;B2PLYP;"monascusazaphilone_A"
293.4;0.093837097;3;B2PLYP;"monascusazaphilone_A"
260.4;0.387111406;4;B2PLYP;"monascusazaphilone_A"
216.3;0.379331181;5;B2PLYP;"monascusazaphilone_A"
348.0;0.875159085;1;B2PLYP_solv;"monascusazaphilone_A"
344.8;0.002447675;2;B2PLYP_solv;"monascusazaphilone_A"
277.8;0.060191462;3;B2PLYP_solv;"monascusazaphilone_A"
286.2;0.283337258;4;B2PLYP_solv;"monascusazaphilone_A"
217.3;0.560265695;5;B2PLYP_solv;"monascusazaphilone_A"
361.0;0.020474904;1;PBEQIHD;"monascusazaphilone_A"
322.3;0.727792872;2;PBEQIHD;"monascusazaphilone_A"
275.9;0.037251176;3;PBEQIHD;"monascusazaphilone_A"
248.0;0.413657767;4;PBEQIHD;"monascusazaphilone_A"
199.1;0.506652547;5;PBEQIHD;"monascusazaphilone_A"
343.0;0.954530516;1;PBEQIHD_solv;"monascusazaphilone_A"
326.8;0.002631929;2;PBEQIHD_solv;"monascusazaphilone_A"
266.7;0.082841194;3;PBEQIHD_solv;"monascusazaphilone_A"
266.7;0.271822390;4;PBEQIHD_solv;"monascusazaphilone_A"
205.1;0.561414993;5;PBEQIHD_solv;"monascusazaphilone_A"
345.1;0.001177704;1;BMK;"monascusazaphilone_A"
319.7;0.517187517;2;BMK;"monascusazaphilone_A"
276.7;0.183341045;3;BMK;"monascusazaphilone_A"
248.0;0.415916713;4;BMK;"monascusazaphilone_A"
217.2;0.001585368;5;BMK;"monascusazaphilone_A"
327.6;0.835159296;1;BMK_solv;"monascusazaphilone_A"
311.0;0.004827147;2;BMK_solv;"monascusazaphilone_A"
267.3;0.012587857;3;BMK_solv;"monascusazaphilone_A"
263.2;0.414637751;4;BMK_solv;"monascusazaphilone_A"
209.2;0.487475946;5;BMK_solv;"monascusazaphilone_A"
359.9;0.000801915;1;CAMB3LYP;"monascusazaphilone_A"
328.6;0.446567279;2;CAMB3LYP;"monascusazaphilone_A"
286.5;0.211163952;3;CAMB3LYP;"monascusazaphilone_A"
254.0;0.405490923;4;CAMB3LYP;"monascusazaphilone_A"
231.7;0.001270351;5;CAMB3LYP;"monascusazaphilone_A"
335.9;0.774291924;1;CAMB3LYP_solv;"monascusazaphilone_A"
323.1;0.005935192;2;CAMB3LYP_solv;"monascusazaphilone_A"
276.7;0.066145953;3;CAMB3LYP_solv;"monascusazaphilone_A"
270.3;0.365139756;4;CAMB3LYP_solv;"monascusazaphilone_A"
219.4;0.005044377;5;CAMB3LYP_solv;"monascusazaphilone_A"
356.2;0.000946687;1;M062X;"monascusazaphilone_A"
319.1;0.540705799;2;M062X;"monascusazaphilone_A"
276.6;0.141337878;3;M062X;"monascusazaphilone_A"
244.8;0.437140647;4;M062X;"monascusazaphilone_A"
210.1;0.002026169;5;M062X;"monascusazaphilone_A"
331.5;0.810979989;1;M062X_solv;"monascusazaphilone_A"
322.5;0.019796886;2;M062X_solv;"monascusazaphilone_A"
267.3;0.007688728;3;M062X_solv;"monascusazaphilone_A"
259.7;0.425434374;4;M062X_solv;"monascusazaphilone_A"
206.6;0.451457340;5;M062X_solv;"monascusazaphilone_A"
361.1;0.057304540;1;wPBEPP86;"monascusazaphilone_A"
329.0;0.709556191;2;wPBEPP86;"monascusazaphilone_A"
278.4;0.021448944;3;wPBEPP86;"monascusazaphilone_A"
249.2;0.413512289;4;wPBEPP86;"monascusazaphilone_A"
199.1;0.467269773;5;wPBEPP86;"monascusazaphilone_A"
351.8;0.951258226;1;wPBEPP86_solv;"monascusazaphilone_A"
329.6;0.002724750;2;wPBEPP86_solv;"monascusazaphilone_A"
269.9;0.079931200;3;wPBEPP86_solv;"monascusazaphilone_A"
266.4;0.279522952;4;wPBEPP86_solv;"monascusazaphilone_A"
205.5;0.520503006;5;wPBEPP86_solv;"monascusazaphilone_A"
323.8;0.001276795;1;wB97XD4_TDA;"monascusazaphilone_A"
290.3;0.737335734;2;wB97XD4_TDA;"monascusazaphilone_A"
258.0;0.247947558;3;wB97XD4_TDA;"monascusazaphilone_A"
226.4;0.538809362;4;wB97XD4_TDA;"monascusazaphilone_A"
197.4;0.002926824;5;wB97XD4_TDA;"monascusazaphilone_A"
304.4;1.078075891;1;wB97XD4_TDA_solv;"monascusazaphilone_A"
296.2;0.023793522;2;wB97XD4_TDA_solv;"monascusazaphilone_A"
250.7;0.008497965;3;wB97XD4_TDA_solv;"monascusazaphilone_A"
239.2;0.509023743;4;wB97XD4_TDA_solv;"monascusazaphilone_A"
192.9;0.460521638;5;wB97XD4_TDA_solv;"monascusazaphilone_A"
348.7;0.453295318;1;PBE0_solv;"monascusazaphilone_B"
313.9;0.004001546;2;PBE0_solv;"monascusazaphilone_B"
301.5;0.202398359;3;PBE0_solv;"monascusazaphilone_B"
284.4;0.287377311;4;PBE0_solv;"monascusazaphilone_B"
271.1;0.006923872;5;PBE0_solv;"monascusazaphilone_B"
323.4;0.722672370;1;wB97XD4_solv;"monascusazaphilone_B"
275.4;0.011452818;2;wB97XD4_solv;"monascusazaphilone_B"
267.1;0.043557898;3;wB97XD4_solv;"monascusazaphilone_B"
262.6;0.003373439;4;wB97XD4_solv;"monascusazaphilone_B"
240.2;0.507158688;5;wB97XD4_solv;"monascusazaphilone_B"
358.4;0.143870243;1;PBE0;"monascusazaphilone_B"
344.9;0.012568095;2;PBE0;"monascusazaphilone_B"
313.1;0.017815272;3;PBE0;"monascusazaphilone_B"
301.9;0.348659279;4;PBE0;"monascusazaphilone_B"
282.2;0.009051437;5;PBE0;"monascusazaphilone_B"
312.5;0.474456934;1;wB97XD4;"monascusazaphilone_B"
295.4;0.022731059;2;wB97XD4;"monascusazaphilone_B"
275.7;0.095897216;3;wB97XD4;"monascusazaphilone_B"
270.9;0.003150904;4;wB97XD4;"monascusazaphilone_B"
231.8;0.532037166;5;wB97XD4;"monascusazaphilone_B"
346.2;0.412703099;1;B2PLYP;"monascusazaphilone_B"
342.2;0.002357033;2;B2PLYP;"monascusazaphilone_B"
306.0;0.147673702;3;B2PLYP;"monascusazaphilone_B"
282.1;0.000271256;4;B2PLYP;"monascusazaphilone_B"
262.3;0.443745801;5;B2PLYP;"monascusazaphilone_B"
351.5;0.679068942;1;B2PLYP_solv;"monascusazaphilone_B"
301.3;0.035967712;2;B2PLYP_solv;"monascusazaphilone_B"
306.1;0.025458097;3;B2PLYP_solv;"monascusazaphilone_B"
272.4;0.004752667;4;B2PLYP_solv;"monascusazaphilone_B"
278.0;0.394471408;5;B2PLYP_solv;"monascusazaphilone_B"
330.3;0.539348639;1;PBEQIHD;"monascusazaphilone_B"
324.0;0.005714786;2;PBEQIHD;"monascusazaphilone_B"
288.9;0.088180817;3;PBEQIHD;"monascusazaphilone_B"
279.6;0.002362944;4;PBEQIHD;"monascusazaphilone_B"
246.8;0.471640266;5;PBEQIHD;"monascusazaphilone_B"
347.8;0.739586277;1;PBEQIHD_solv;"monascusazaphilone_B"
285.1;0.066166667;2;PBEQIHD_solv;"monascusazaphilone_B"
290.8;0.029608451;3;PBEQIHD_solv;"monascusazaphilone_B"
270.0;0.002844171;4;PBEQIHD_solv;"monascusazaphilone_B"
263.9;0.375319327;5;PBEQIHD_solv;"monascusazaphilone_B"
327.7;0.312877178;1;BMK;"monascusazaphilone_B"
309.7;0.005452227;2;BMK;"monascusazaphilone_B"
287.0;0.232177660;3;BMK;"monascusazaphilone_B"
271.5;0.000336411;4;BMK;"monascusazaphilone_B"
250.6;0.367764515;5;BMK;"monascusazaphilone_B"
329.7;0.641155782;1;BMK_solv;"monascusazaphilone_B"
285.5;0.004556350;2;BMK_solv;"monascusazaphilone_B"
279.7;0.081983484;3;BMK_solv;"monascusazaphilone_B"
262.2;0.005213031;4;BMK_solv;"monascusazaphilone_B"
258.0;0.455419090;5;BMK_solv;"monascusazaphilone_B"
337.1;0.265560659;1;CAMB3LYP;"monascusazaphilone_B"
320.7;0.007182381;2;CAMB3LYP;"monascusazaphilone_B"
296.2;0.236695946;3;CAMB3LYP;"monascusazaphilone_B"
277.0;0.000225807;4;CAMB3LYP;"monascusazaphilone_B"
263.4;0.208277334;5;CAMB3LYP;"monascusazaphilone_B"
338.2;0.598704668;1;CAMB3LYP_solv;"monascusazaphilone_B"
295.0;0.003575383;2;CAMB3LYP_solv;"monascusazaphilone_B"
288.8;0.087514591;3;CAMB3LYP_solv;"monascusazaphilone_B"
267.9;0.006431705;4;CAMB3LYP_solv;"monascusazaphilone_B"
265.4;0.433085703;5;CAMB3LYP_solv;"monascusazaphilone_B"
327.6;0.278219949;1;M062X;"monascusazaphilone_B"
318.4;0.091996464;2;M062X;"monascusazaphilone_B"
290.0;0.026511205;3;M062X;"monascusazaphilone_B"
286.6;0.148275921;4;M062X;"monascusazaphilone_B"
244.2;0.472392651;5;M062X;"monascusazaphilone_B"
333.7;0.646995333;1;M062X_solv;"monascusazaphilone_B"
296.4;0.014974151;2;M062X_solv;"monascusazaphilone_B"
280.4;0.019292448;3;M062X_solv;"monascusazaphilone_B"
278.2;0.029851015;4;M062X_solv;"monascusazaphilone_B"
254.5;0.480883223;5;M062X_solv;"monascusazaphilone_B"
335.2;0.568588232;1;wPBEPP86;"monascusazaphilone_B"
325.9;0.006851468;2;wPBEPP86;"monascusazaphilone_B"
290.7;0.057387296;3;wPBEPP86;"monascusazaphilone_B"
284.4;0.013600875;4;wPBEPP86;"monascusazaphilone_B"
247.3;0.465019659;5;wPBEPP86;"monascusazaphilone_B"
356.6;0.738360178;1;wPBEPP86_solv;"monascusazaphilone_B"
284.9;0.087511989;2;wPBEPP86_solv;"monascusazaphilone_B"
295.9;0.020632398;3;wPBEPP86_solv;"monascusazaphilone_B"
274.2;0.003021422;4;wPBEPP86_solv;"monascusazaphilone_B"
264.0;0.365049133;5;wPBEPP86_solv;"monascusazaphilone_B"
297.9;0.315956410;1;wB97XD4_TDA;"monascusazaphilone_B"
291.1;0.222811552;2;wB97XD4_TDA;"monascusazaphilone_B"
269.4;0.023669511;3;wB97XD4_TDA;"monascusazaphilone_B"
265.1;0.235210491;4;wB97XD4_TDA;"monascusazaphilone_B"
225.4;0.605349606;5;wB97XD4_TDA;"monascusazaphilone_B"
306.6;0.872864689;1;wB97XD4_TDA_solv;"monascusazaphilone_B"
273.4;0.018059011;2;wB97XD4_TDA_solv;"monascusazaphilone_B"
261.3;0.010068355;3;wB97XD4_TDA_solv;"monascusazaphilone_B"
258.6;0.048118666;4;wB97XD4_TDA_solv;"monascusazaphilone_B"
234.7;0.573550122;5;wB97XD4_TDA_solv;"monascusazaphilone_B"
327.1;0.057938608;1;PBE0_solv;"monascusazaphilone_C"
319.8;0.439257241;2;PBE0_solv;"monascusazaphilone_C"
278.1;0.044058860;3;PBE0_solv;"monascusazaphilone_C"
270.2;0.000496542;4;PBE0_solv;"monascusazaphilone_C"
262.1;0.004492860;5;PBE0_solv;"monascusazaphilone_C"
310.2;0.610795538;1;wB97XD4_solv;"monascusazaphilone_C"
289.8;0.007404496;2;wB97XD4_solv;"monascusazaphilone_C"
264.5;0.000402397;3;wB97XD4_solv;"monascusazaphilone_C"
247.6;0.015050536;4;wB97XD4_solv;"monascusazaphilone_C"
214.4;0.192237074;5;wB97XD4_solv;"monascusazaphilone_C"
364.6;0.000942375;1;PBE0;"monascusazaphilone_C"
310.7;0.275264321;2;PBE0;"monascusazaphilone_C"
284.3;0.115963202;3;PBE0;"monascusazaphilone_C"
272.3;0.001467454;4;PBE0;"monascusazaphilone_C"
262.6;0.004579738;5;PBE0;"monascusazaphilone_C"
317.4;0.003473459;1;wB97XD4;"monascusazaphilone_C"
293.8;0.452938003;2;wB97XD4;"monascusazaphilone_C"
266.6;0.000457619;3;wB97XD4;"monascusazaphilone_C"
256.7;0.036211642;4;wB97XD4;"monascusazaphilone_C"
210.1;0.009614651;5;wB97XD4;"monascusazaphilone_C"
365.0;0.003259751;1;B2PLYP;"monascusazaphilone_C"
313.0;0.431354364;2;B2PLYP;"monascusazaphilone_C"
275.2;0.000286690;3;B2PLYP;"monascusazaphilone_C"
283.7;0.035453158;4;B2PLYP;"monascusazaphilone_C"
231.3;0.146949955;5;B2PLYP;"monascusazaphilone_C"
332.1;0.579747554;1;B2PLYP_solv;"monascusazaphilone_C"
326.3;0.004254552;2;B2PLYP_solv;"monascusazaphilone_C"
272.8;0.000414396;3;B2PLYP_solv;"monascusazaphilone_C"
273.4;0.013089838;4;B2PLYP_solv;"monascusazaphilone_C"
240.8;0.175706681;5;B2PLYP_solv;"monascusazaphilone_C"
347.8;0.006089772;1;PBEQIHD;"monascusazaphilone_C"
307.9;0.482606635;2;PBEQIHD;"monascusazaphilone_C"
273.8;0.000388463;3;PBEQIHD;"monascusazaphilone_C"
267.4;0.022212815;4;PBEQIHD;"monascusazaphilone_C"
217.2;0.020910178;5;PBEQIHD;"monascusazaphilone_C"
332.4;0.615625032;1;PBEQIHD_solv;"monascusazaphilone_C"
314.3;0.003385198;2;PBEQIHD_solv;"monascusazaphilone_C"
271.5;0.000341991;3;PBEQIHD_solv;"monascusazaphilone_C"
258.0;0.010174974;4;PBEQIHD_solv;"monascusazaphilone_C"
231.9;0.176737404;5;PBEQIHD_solv;"monascusazaphilone_C"
330.4;0.001810415;1;BMK;"monascusazaphilone_C"
296.5;0.401157988;2;BMK;"monascusazaphilone_C"
266.7;0.058385198;3;BMK;"monascusazaphilone_C"
266.0;0.004259240;4;BMK;"monascusazaphilone_C"
218.6;0.129104293;5;BMK;"monascusazaphilone_C"
310.2;0.567822102;1;BMK_solv;"monascusazaphilone_C"
298.3;0.018446628;2;BMK_solv;"monascusazaphilone_C"
263.6;0.000609381;3;BMK_solv;"monascusazaphilone_C"
257.5;0.023287205;4;BMK_solv;"monascusazaphilone_C"
225.2;0.089335473;5;BMK_solv;"monascusazaphilone_C"
342.2;0.001593901;1;CAMB3LYP;"monascusazaphilone_C"
304.7;0.358160731;2;CAMB3LYP;"monascusazaphilone_C"
276.3;0.075109058;3;CAMB3LYP;"monascusazaphilone_C"
270.8;0.000970322;4;CAMB3LYP;"monascusazaphilone_C"
229.5;0.040310721;5;CAMB3LYP;"monascusazaphilone_C"
318.5;0.524193255;1;CAMB3LYP_solv;"monascusazaphilone_C"
308.1;0.026317367;2;CAMB3LYP_solv;"monascusazaphilone_C"
268.5;0.001023064;3;CAMB3LYP_solv;"monascusazaphilone_C"
266.8;0.027716930;4;CAMB3LYP_solv;"monascusazaphilone_C"
234.9;0.001206164;5;CAMB3LYP_solv;"monascusazaphilone_C"
343.3;0.001550293;1;M062X;"monascusazaphilone_C"
300.6;0.403244518;2;M062X;"monascusazaphilone_C"
282.0;0.000632212;3;M062X;"monascusazaphilone_C"
267.1;0.052373357;4;M062X;"monascusazaphilone_C"
220.3;0.008776883;5;M062X;"monascusazaphilone_C"
317.5;0.497259058;1;M062X_solv;"monascusazaphilone_C"
310.4;0.080986192;2;M062X_solv;"monascusazaphilone_C"
279.7;0.000438308;3;M062X_solv;"monascusazaphilone_C"
258.1;0.021449393;4;M062X_solv;"monascusazaphilone_C"
223.5;0.194159247;5;M062X_solv;"monascusazaphilone_C"
351.0;0.009202121;1;wPBEPP86;"monascusazaphilone_C"
316.2;0.481741030;2;wPBEPP86;"monascusazaphilone_C"
278.2;0.000371791;3;wPBEPP86;"monascusazaphilone_C"
270.7;0.017365401;4;wPBEPP86;"monascusazaphilone_C"
219.4;0.004706384;5;wPBEPP86;"monascusazaphilone_C"
343.1;0.609594558;1;wPBEPP86_solv;"monascusazaphilone_C"
318.2;0.003085142;2;wPBEPP86_solv;"monascusazaphilone_C"
276.0;0.000307025;3;wPBEPP86_solv;"monascusazaphilone_C"
260.7;0.009163375;4;wPBEPP86_solv;"monascusazaphilone_C"
233.8;0.168485313;5;wPBEPP86_solv;"monascusazaphilone_C"
314.7;0.002003863;1;wB97XD4_TDA;"monascusazaphilone_C"
275.9;0.566618928;2;wB97XD4_TDA;"monascusazaphilone_C"
264.6;0.002286792;3;wB97XD4_TDA;"monascusazaphilone_C"
250.2;0.096187277;4;wB97XD4_TDA;"monascusazaphilone_C"
208.9;0.006566574;5;wB97XD4_TDA;"monascusazaphilone_C"
293.4;0.672063175;1;wB97XD4_TDA_solv;"monascusazaphilone_C"
287.1;0.102565627;2;wB97XD4_TDA_solv;"monascusazaphilone_C"
262.6;0.000768179;3;wB97XD4_TDA_solv;"monascusazaphilone_C"
242.1;0.028147894;4;wB97XD4_TDA_solv;"monascusazaphilone_C"
209.6;0.235343098;5;wB97XD4_TDA_solv;"monascusazaphilone_C"
342.9;0.419439296;1;PBE0_solv;"morin"
304.3;0.052537084;2;PBE0_solv;"morin"
275.2;0.038511876;3;PBE0_solv;"morin"
270.5;0.015505389;4;PBE0_solv;"morin"
264.9;0.012122232;5;PBE0_solv;"morin"
298.7;0.535557441;1;wB97XD4_solv;"morin"
259.0;0.043691715;2;wB97XD4_solv;"morin"
247.1;0.004520803;3;wB97XD4_solv;"morin"
244.7;0.025456547;4;wB97XD4_solv;"morin"
236.3;0.162541327;5;wB97XD4_solv;"morin"
334.0;0.291725963;1;PBE0;"morin"
293.7;0.100739838;2;PBE0;"morin"
271.5;0.004872693;3;PBE0;"morin"
269.0;0.008304917;4;PBE0;"morin"
263.7;0.016122961;5;PBE0;"morin"
292.1;0.416832332;1;wB97XD4;"morin"
256.2;0.034516486;2;wB97XD4;"morin"
249.8;0.000903061;3;wB97XD4;"morin"
243.6;0.016355814;4;wB97XD4;"morin"
233.6;0.095955345;5;wB97XD4;"morin"
331.2;0.378551633;1;B2PLYP;"morin"
290.1;0.051029052;2;B2PLYP;"morin"
275.8;0.009762256;3;B2PLYP;"morin"
272.0;0.012328359;4;B2PLYP;"morin"
262.3;0.041703600;5;B2PLYP;"morin"
338.7;0.493321198;1;B2PLYP_solv;"morin"
298.2;0.045830844;2;B2PLYP_solv;"morin"
275.7;0.037917973;3;B2PLYP_solv;"morin"
270.2;0.004585711;4;B2PLYP_solv;"morin"
265.8;0.050643345;5;B2PLYP_solv;"morin"
316.7;0.432102666;1;PBEQIHD;"morin"
284.7;0.026718088;2;PBEQIHD;"morin"
270.2;0.010450862;3;PBEQIHD;"morin"
268.8;0.008405898;4;PBEQIHD;"morin"
254.3;0.071772069;5;PBEQIHD;"morin"
324.7;0.544338326;1;PBEQIHD_solv;"morin"
289.7;0.027541819;2;PBEQIHD_solv;"morin"
271.8;0.041665280;3;PBEQIHD_solv;"morin"
265.2;0.010471935;4;PBEQIHD_solv;"morin"
258.4;0.095023005;5;PBEQIHD_solv;"morin"
305.9;0.373322608;1;BMK;"morin"
267.5;0.078821996;2;BMK;"morin"
254.5;0.002234329;3;BMK;"morin"
250.2;0.026274791;4;BMK;"morin"
243.2;0.022688089;5;BMK;"morin"
313.1;0.502026546;1;BMK_solv;"morin"
273.5;0.063164675;2;BMK_solv;"morin"
253.9;0.031937232;3;BMK_solv;"morin"
250.0;0.004193854;4;BMK_solv;"morin"
245.3;0.032684670;5;BMK_solv;"morin"
318.1;0.338989336;1;CAMB3LYP;"morin"
276.5;0.082718932;2;CAMB3LYP;"morin"
262.1;0.001298454;3;CAMB3LYP;"morin"
258.2;0.023449604;4;CAMB3LYP;"morin"
250.7;0.023130546;5;CAMB3LYP;"morin"
325.4;0.460647486;1;CAMB3LYP_solv;"morin"
283.2;0.070477832;2;CAMB3LYP_solv;"morin"
262.1;0.024621332;3;CAMB3LYP_solv;"morin"
257.4;0.002177537;4;CAMB3LYP_solv;"morin"
252.8;0.030687716;5;CAMB3LYP_solv;"morin"
303.8;0.381792243;1;M062X;"morin"
266.7;0.049096690;2;M062X;"morin"
260.9;0.019642777;3;M062X;"morin"
249.9;0.032654571;4;M062X;"morin"
241.8;0.039405279;5;M062X;"morin"
311.0;0.507234001;1;M062X_solv;"morin"
271.2;0.062118882;2;M062X_solv;"morin"
258.4;0.006921509;3;M062X_solv;"morin"
252.4;0.049901014;4;M062X_solv;"morin"
243.9;0.053481232;5;M062X_solv;"morin"
322.6;0.432433693;1;wPBEPP86;"morin"
289.1;0.017930473;2;wPBEPP86;"morin"
273.5;0.013341564;3;wPBEPP86;"morin"
